date,fuel,mwh
3/29/2014,Gas-CC,267388.60
3/29/2014,Hydro,383.26
3/29/2014,Nuclear,72957.21
3/29/2014,Other,28.18
3/29/2014,Solar,932.55
3/29/2014,Wind,72841.91
3/30/2014,Biomass,1436.52
3/30/2014,Coal,239862.69
3/30/2014,Gas,19731.17
3/30/2014,Gas-CC,164264.40
3/30/2014,Hydro,365.18
3/30/2014,Nuclear,59630.20
3/30/2014,Other,20.19
3/30/2014,Solar,1041.20
3/30/2014,Wind,218655.37
3/31/2014,Biomass,1457.89
3/31/2014,Coal,283672.59
3/31/2014,Gas,32206.43
3/31/2014,Gas-CC,267525.91
3/31/2014,Hydro,443.43
3/31/2014,Nuclear,61160.87
3/31/2014,Other,46.01
3/31/2014,Solar,777.96
3/31/2014,Wind,125416.70
4/1/2014,Biomass,1200.02
4/1/2014,Coal,318771.53
4/1/2014,Gas,30227.49
4/1/2014,Gas-CC,303787.82
4/1/2014,Hydro,424.89
4/1/2014,Nuclear,61189.21
4/1/2014,Other,22.54
4/1/2014,Solar,654.54
4/1/2014,Wind,98549.90
4/2/2014,Biomass,1103.76
4/2/2014,Coal,280698.29
4/2/2014,Gas,50413.32
4/2/2014,Gas-CC,315270.17
4/2/2014,Hydro,415.92
4/2/2014,Nuclear,61192.48
4/2/2014,Other,25.93
4/2/2014,Solar,487.41
4/2/2014,Wind,134395.56
4/3/2014,Biomass,978.84
4/3/2014,Coal,285703.23
4/3/2014,Gas,40078.91
4/3/2014,Gas-CC,301841.16
4/3/2014,Hydro,314.56
4/3/2014,Nuclear,61163.51
4/3/2014,Other,20.05
4/3/2014,Solar,444.57
4/3/2014,Wind,161250.83
4/4/2014,Biomass,1181.12
4/4/2014,Coal,282542.47
4/4/2014,Gas,31572.52
4/4/2014,Gas-CC,282086.33
4/4/2014,Hydro,402.53
4/4/2014,Nuclear,61153.35
4/4/2014,Other,24.71
4/4/2014,Solar,892.80
4/4/2014,Wind,85773.34
4/5/2014,Biomass,1325.94
4/5/2014,Coal,260696.45
4/5/2014,Gas,31830.46
4/5/2014,Gas-CC,215565.78
4/5/2014,Hydro,389.76
4/5/2014,Nuclear,61191.91
4/5/2014,Other,24.77
4/5/2014,Solar,220.20
4/5/2014,Wind,123927.26
4/6/2014,Biomass,1306.30
4/6/2014,Coal,282955.30
4/6/2014,Gas,39555.87
4/6/2014,Gas-CC,290769.27
4/6/2014,Hydro,483.69
4/6/2014,Nuclear,61220.80
4/6/2014,Other,31.05
4/6/2014,Solar,305.51
4/6/2014,Wind,33756.42
4/7/2014,Biomass,1158.08
4/7/2014,Coal,263164.81
4/7/2014,Gas,41545.73
4/7/2014,Gas-CC,317114.68
4/7/2014,Hydro,480.22
4/7/2014,Nuclear,61238.88
4/7/2014,Other,39.02
4/7/2014,Solar,773.55
4/7/2014,Wind,60958.64
4/8/2014,Biomass,1135.31
4/8/2014,Coal,252446.46
4/8/2014,Gas,45103.74
4/8/2014,Gas-CC,307608.63
4/8/2014,Hydro,432.16
4/8/2014,Nuclear,61200.18
4/8/2014,Other,20.61
4/8/2014,Solar,1185.21
4/8/2014,Wind,77892.97
4/9/2014,Biomass,1070.05
4/9/2014,Coal,263588.77
4/9/2014,Gas,41434.33
4/9/2014,Gas-CC,259522.87
4/9/2014,Hydro,467.58
4/9/2014,Nuclear,61226.74
4/9/2014,Other,24.38
4/9/2014,Solar,1133.55
4/9/2014,Wind,130501.62
4/10/2014,Biomass,1178.58
4/10/2014,Coal,268928.43
4/10/2014,Gas,41329.86
4/10/2014,Gas-CC,250983.09
4/10/2014,Hydro,1344.88
4/10/2014,Nuclear,60997.15
4/10/2014,Other,27.99
4/10/2014,Solar,1020.48
4/10/2014,Wind,163058.07
4/11/2014,Biomass,1192.14
4/11/2014,Coal,292987.91
4/11/2014,Gas,53087.26
4/11/2014,Gas-CC,303241.09
4/11/2014,Hydro,1367.11
4/11/2014,Nuclear,61012.66
4/11/2014,Other,21.60
4/11/2014,Solar,947.70
4/11/2014,Wind,89888.28
4/12/2014,Biomass,1170.99
4/12/2014,Coal,268478.80
4/12/2014,Gas,41727.95
4/12/2014,Gas-CC,232002.17
4/12/2014,Hydro,1481.87
4/12/2014,Nuclear,61017.83
4/12/2014,Other,30.78
4/12/2014,Solar,748.84
4/12/2014,Wind,171972.00
4/13/2014,Biomass,1171.85
4/13/2014,Coal,262066.26
4/13/2014,Gas,39485.95
4/13/2014,Gas-CC,222115.15
4/13/2014,Hydro,1441.47
4/13/2014,Nuclear,60948.94
4/13/2014,Other,32.54
4/13/2014,Solar,425.94
4/13/2014,Wind,174463.86
4/14/2014,Biomass,1199.15
4/14/2014,Coal,252120.88
4/14/2014,Gas,28292.50
4/14/2014,Gas-CC,238270.90
4/14/2014,Hydro,1435.39
4/14/2014,Nuclear,60968.59
4/14/2014,Other,18.99
4/14/2014,Solar,686.56
4/14/2014,Wind,199876.86
4/15/2014,Biomass,1212.52
4/15/2014,Coal,290879.58
4/15/2014,Gas,51486.04
4/15/2014,Gas-CC,305678.93
4/15/2014,Hydro,1574.81
4/15/2014,Nuclear,61081.85
4/15/2014,Other,17.57
4/15/2014,Solar,1209.19
4/15/2014,Wind,66533.43
4/16/2014,Biomass,2072.08
4/16/2014,Coal,266699.06
4/16/2014,Gas,34825.51
4/16/2014,Gas-CC,192238.57
4/16/2014,Hydro,1650.01
4/16/2014,Nuclear,60961.89
4/16/2014,Other,20.66
4/16/2014,Solar,1047.01
4/16/2014,Wind,205023.48
4/17/2014,Biomass,3258.49
4/17/2014,Coal,303946.09
4/17/2014,Gas,46800.95
4/17/2014,Gas-CC,238688.42
4/17/2014,Hydro,1641.82
4/17/2014,Nuclear,60933.68
4/17/2014,Other,21.92
4/17/2014,Solar,362.25
4/17/2014,Wind,81674.66
4/18/2014,Biomass,1636.05
4/18/2014,Coal,322648.42
4/18/2014,Gas,37537.76
4/18/2014,Gas-CC,275352.69
4/18/2014,Hydro,1479.09
4/18/2014,Nuclear,60430.54
4/18/2014,Other,21.73
4/18/2014,Solar,902.79
4/18/2014,Wind,32179.58
4/19/2014,Biomass,1340.21
4/19/2014,Coal,297385.19
4/19/2014,Gas,33033.74
4/19/2014,Gas-CC,198046.63
4/19/2014,Hydro,1503.40
4/19/2014,Nuclear,60460.77
4/19/2014,Other,25.24
4/19/2014,Solar,844.83
4/19/2014,Wind,119862.86
4/20/2014,Biomass,1279.58
4/20/2014,Coal,314549.46
4/20/2014,Gas,33738.45
4/20/2014,Gas-CC,203093.28
4/20/2014,Hydro,1541.41
4/20/2014,Nuclear,60749.01
4/20/2014,Other,24.49
4/20/2014,Solar,303.58
4/20/2014,Wind,82945.57
4/21/2014,Biomass,1182.36
4/21/2014,Coal,320514.95
4/21/2014,Gas,48451.07
4/21/2014,Gas-CC,283518.16
4/21/2014,Hydro,1635.82
4/21/2014,Nuclear,60721.40
4/21/2014,Other,15.87
4/21/2014,Solar,546.73
4/21/2014,Wind,87139.53
4/22/2014,Biomass,1221.06
4/22/2014,Coal,325060.51
4/22/2014,Gas,77758.16
4/22/2014,Gas-CC,330739.81
4/22/2014,Hydro,1766.27
4/22/2014,Nuclear,60440.23
4/22/2014,Other,29.22
4/22/2014,Solar,1132.16
4/22/2014,Wind,44919.44
4/23/2014,Biomass,1245.89
4/23/2014,Coal,310083.75
4/23/2014,Gas,51754.49
4/23/2014,Gas-CC,261835.71
4/23/2014,Hydro,1761.12
4/23/2014,Nuclear,59701.06
4/23/2014,Other,20.48
4/23/2014,Solar,1027.14
4/23/2014,Wind,186719.62
4/24/2014,Biomass,1082.25
4/24/2014,Coal,322034.58
4/24/2014,Gas,78893.47
4/24/2014,Gas-CC,304479.01
4/24/2014,Hydro,1867.22
4/24/2014,Nuclear,59827.49
4/24/2014,Other,28.21
4/24/2014,Solar,745.84
4/24/2014,Wind,106838.75
4/25/2014,Biomass,1247.24
4/25/2014,Coal,327240.78
4/25/2014,Gas,57480.23
4/25/2014,Gas-CC,276029.22
4/25/2014,Hydro,1910.48
4/25/2014,Nuclear,59929.14
4/25/2014,Other,25.63
4/25/2014,Solar,947.53
4/25/2014,Wind,138588.39
4/26/2014,Biomass,1277.72
4/26/2014,Coal,322954.98
4/26/2014,Gas,41615.63
4/26/2014,Gas-CC,214711.62
4/26/2014,Hydro,1950.80
4/26/2014,Nuclear,59980.21
4/26/2014,Other,23.64
4/26/2014,Solar,541.30
4/26/2014,Wind,190103.25
4/27/2014,Biomass,1258.42
4/27/2014,Coal,349318.86
4/27/2014,Gas,46828.77
4/27/2014,Gas-CC,256911.15
4/27/2014,Hydro,1937.39
4/27/2014,Nuclear,63454.43
4/27/2014,Other,8.41
4/27/2014,Solar,810.70
4/27/2014,Wind,171440.57
4/28/2014,Biomass,1160.58
4/28/2014,Coal,342954.91
4/28/2014,Gas,67679.36
4/28/2014,Gas-CC,306185.98
4/28/2014,Hydro,1934.56
4/28/2014,Nuclear,77243.59
4/28/2014,Other,20.95
4/28/2014,Solar,1159.91
4/28/2014,Wind,122506.76
4/29/2014,Biomass,1152.61
4/29/2014,Coal,305666.01
4/29/2014,Gas,51145.95
4/29/2014,Gas-CC,254179.05
4/29/2014,Hydro,1865.93
4/29/2014,Nuclear,85842.89
4/29/2014,Other,29.42
4/29/2014,Solar,1188.70
4/29/2014,Wind,139728.90
4/30/2014,Biomass,1270.39
4/30/2014,Coal,308475.94
4/30/2014,Gas,44396.24
4/30/2014,Gas-CC,217199.91
4/30/2014,Hydro,1718.80
4/30/2014,Nuclear,89808.80
4/30/2014,Other,31.64
4/30/2014,Solar,1145.20
4/30/2014,Wind,98820.69
5/1/2014,Biomass,1217.13
5/1/2014,Coal,326479.90
5/1/2014,Gas,47712.89
5/1/2014,Gas-CC,261248.69
5/1/2014,Hydro,1606.97
5/1/2014,Nuclear,90147.04
5/1/2014,Other,27.46
5/1/2014,Solar,808.54
5/1/2014,Wind,24997.11
5/2/2014,Biomass,1287.96
5/2/2014,Coal,327362.43
5/2/2014,Gas,49195.17
5/2/2014,Gas-CC,271331.32
5/2/2014,Hydro,1839.28
5/2/2014,Nuclear,90307.87
5/2/2014,Other,26.60
5/2/2014,Solar,861.32
5/2/2014,Wind,32510.77
5/3/2014,Biomass,1307.52
5/3/2014,Coal,324173.03
5/3/2014,Gas,50687.87
5/3/2014,Gas-CC,250719.44
5/3/2014,Hydro,1765.60
5/3/2014,Nuclear,90305.24
5/3/2014,Other,34.48
5/3/2014,Solar,1177.11
5/3/2014,Wind,66298.16
5/4/2014,Biomass,1226.72
5/4/2014,Coal,285863.09
5/4/2014,Gas,45152.77
5/4/2014,Gas-CC,239619.75
5/4/2014,Hydro,1752.46
5/4/2014,Nuclear,90271.63
5/4/2014,Other,23.54
5/4/2014,Solar,1200.07
5/4/2014,Wind,156849.59
5/5/2014,Biomass,1239.09
5/5/2014,Coal,312916.50
5/5/2014,Gas,68898.45
5/5/2014,Gas-CC,295836.65
5/5/2014,Hydro,1883.98
5/5/2014,Nuclear,90195.37
5/5/2014,Other,17.31
5/5/2014,Solar,1145.45
5/5/2014,Wind,141161.16
5/6/2014,Biomass,1221.79
5/6/2014,Coal,339220.95
5/6/2014,Gas,66822.76
5/6/2014,Gas-CC,302731.11
5/6/2014,Hydro,1860.16
5/6/2014,Nuclear,90229.35
5/6/2014,Other,20.13
5/6/2014,Solar,779.96
5/6/2014,Wind,127421.60
5/7/2014,Biomass,1085.18
5/7/2014,Coal,334868.98
5/7/2014,Gas,52731.11
5/7/2014,Gas-CC,290928.70
5/7/2014,Hydro,1810.82
5/7/2014,Nuclear,90201.33
5/7/2014,Other,23.51
5/7/2014,Solar,667.34
5/7/2014,Wind,168060.22
5/8/2014,Biomass,1111.58
5/8/2014,Coal,338370.24
5/8/2014,Gas,40873.44
5/8/2014,Gas-CC,344316.19
5/8/2014,Hydro,1796.17
5/8/2014,Nuclear,90057.12
5/8/2014,Other,19.91
5/8/2014,Solar,519.28
5/8/2014,Wind,89943.54
5/9/2014,Biomass,1205.97
5/9/2014,Coal,343229.91
5/9/2014,Gas,62917.23
5/9/2014,Gas-CC,357506.97
5/9/2014,Hydro,1637.69
5/9/2014,Nuclear,90051.93
5/9/2014,Other,13.71
5/9/2014,Solar,416.11
5/9/2014,Wind,52138.44
5/10/2014,Biomass,1215.98
5/10/2014,Coal,317967.63
5/10/2014,Gas,53518.61
5/10/2014,Gas-CC,290149.79
5/10/2014,Hydro,1156.44
5/10/2014,Nuclear,90002.62
5/10/2014,Other,26.78
5/10/2014,Solar,1130.20
5/10/2014,Wind,129404.79
5/11/2014,Biomass,1212.10
5/11/2014,Coal,331131.52
5/11/2014,Gas,40235.90
5/11/2014,Gas-CC,261389.63
5/11/2014,Hydro,1127.98
5/11/2014,Nuclear,89920.02
5/11/2014,Other,26.27
5/11/2014,Solar,857.01
5/11/2014,Wind,206577.11
5/12/2014,Biomass,1160.29
5/12/2014,Coal,352399.32
5/12/2014,Gas,42934.16
5/12/2014,Gas-CC,321989.89
5/12/2014,Hydro,1219.30
5/12/2014,Nuclear,89884.33
5/12/2014,Other,24.19
5/12/2014,Solar,398.22
5/12/2014,Wind,152916.24
5/13/2014,Biomass,910.23
5/13/2014,Coal,320154.43
5/13/2014,Gas,29414.81
5/13/2014,Gas-CC,187004.87
5/13/2014,Hydro,1155.82
5/13/2014,Nuclear,89959.84
5/13/2014,Other,19.41
5/13/2014,Solar,364.11
5/13/2014,Wind,156176.17
5/14/2014,Biomass,1038.63
5/14/2014,Coal,354437.30
5/14/2014,Gas,30119.62
5/14/2014,Gas-CC,205904.06
5/14/2014,Hydro,1086.72
5/14/2014,Nuclear,89922.03
5/14/2014,Other,20.77
5/14/2014,Solar,1236.24
5/14/2014,Wind,66743.44
5/15/2014,Biomass,1056.00
5/15/2014,Coal,354919.03
5/15/2014,Gas,33010.88
5/15/2014,Gas-CC,254250.43
5/15/2014,Hydro,435.01
5/15/2014,Nuclear,89857.10
5/15/2014,Other,24.56
5/15/2014,Solar,1211.70
5/15/2014,Wind,52153.34
5/16/2014,Biomass,1189.49
5/16/2014,Coal,342803.64
5/16/2014,Gas,31606.75
5/16/2014,Gas-CC,233788.11
5/16/2014,Hydro,504.35
5/16/2014,Nuclear,89857.13
5/16/2014,Other,27.83
5/16/2014,Solar,1227.07
5/16/2014,Wind,123442.96
5/17/2014,Biomass,1251.47
5/17/2014,Coal,325495.74
5/17/2014,Gas,37705.46
5/17/2014,Gas-CC,252707.16
5/17/2014,Hydro,586.10
5/17/2014,Nuclear,88619.09
5/17/2014,Other,22.74
5/17/2014,Solar,1165.43
5/17/2014,Wind,104744.79
5/18/2014,Biomass,1301.35
5/18/2014,Coal,332257.11
5/18/2014,Gas,29672.22
5/18/2014,Gas-CC,216667.78
5/18/2014,Hydro,622.46
5/18/2014,Nuclear,89796.28
5/18/2014,Other,19.73
5/18/2014,Solar,1070.92
5/18/2014,Wind,154957.81
5/19/2014,Biomass,1208.17
5/19/2014,Coal,317877.70
5/19/2014,Gas,37435.31
5/19/2014,Gas-CC,266072.98
5/19/2014,Hydro,750.71
5/19/2014,Nuclear,89805.63
5/19/2014,Other,24.84
5/19/2014,Solar,1065.74
5/19/2014,Wind,200388.17
5/20/2014,Biomass,1053.88
5/20/2014,Coal,325477.74
5/20/2014,Gas,42934.29
5/20/2014,Gas-CC,321674.65
5/20/2014,Hydro,700.66
5/20/2014,Nuclear,89381.85
5/20/2014,Other,16.06
5/20/2014,Solar,992.23
5/20/2014,Wind,180328.04
5/21/2014,Biomass,996.94
5/21/2014,Coal,345297.38
5/21/2014,Gas,43478.07
5/21/2014,Gas-CC,330606.66
5/21/2014,Hydro,795.09
5/21/2014,Nuclear,89259.34
5/21/2014,Other,26.13
5/21/2014,Solar,872.60
5/21/2014,Wind,168690.63
5/22/2014,Biomass,994.39
5/22/2014,Coal,347373.87
5/22/2014,Gas,48352.59
5/22/2014,Gas-CC,363974.48
5/22/2014,Hydro,864.69
5/22/2014,Nuclear,89069.34
5/22/2014,Other,21.49
5/22/2014,Solar,701.16
5/22/2014,Wind,122191.51
5/23/2014,Biomass,1023.50
5/23/2014,Coal,376609.28
5/23/2014,Gas,36848.74
5/23/2014,Gas-CC,318552.33
5/23/2014,Hydro,815.28
5/23/2014,Nuclear,88777.81
5/23/2014,Other,25.10
5/23/2014,Solar,471.90
5/23/2014,Wind,106131.27
5/24/2014,Biomass,1205.49
5/24/2014,Coal,362773.79
5/24/2014,Gas,38102.99
5/24/2014,Gas-CC,295162.73
5/24/2014,Hydro,728.41
5/24/2014,Nuclear,88681.04
5/24/2014,Other,20.18
5/24/2014,Solar,599.60
5/24/2014,Wind,109518.51
5/25/2014,Biomass,1199.54
5/25/2014,Coal,374927.28
5/25/2014,Gas,34877.31
5/25/2014,Gas-CC,265412.62
5/25/2014,Hydro,1002.41
5/25/2014,Nuclear,88682.78
5/25/2014,Other,22.88
5/25/2014,Solar,650.03
5/25/2014,Wind,103576.78
5/26/2014,Biomass,1168.38
5/26/2014,Coal,373837.06
5/26/2014,Gas,32363.77
5/26/2014,Gas-CC,258239.59
5/26/2014,Hydro,993.48
5/26/2014,Nuclear,88965.51
5/26/2014,Other,16.62
5/26/2014,Solar,340.13
5/26/2014,Wind,78589.50
5/27/2014,Biomass,1239.59
5/27/2014,Coal,373696.45
5/27/2014,Gas,37607.59
5/27/2014,Gas-CC,309271.36
5/27/2014,Hydro,1761.50
5/27/2014,Nuclear,90837.68
5/27/2014,Other,14.52
5/27/2014,Solar,554.07
5/27/2014,Wind,52612.60
5/28/2014,Biomass,1040.97
5/28/2014,Coal,384613.39
5/28/2014,Gas,46376.24
5/28/2014,Gas-CC,362666.03
5/28/2014,Hydro,1439.74
5/28/2014,Nuclear,88874.67
5/28/2014,Other,18.25
5/28/2014,Solar,1084.69
5/28/2014,Wind,34435.72
5/29/2014,Biomass,1135.62
5/29/2014,Coal,396372.10
5/29/2014,Gas,60854.01
5/29/2014,Gas-CC,407512.04
5/29/2014,Hydro,863.40
5/29/2014,Nuclear,88788.18
5/29/2014,Other,12.85
5/29/2014,Solar,960.97
5/29/2014,Wind,8683.13
5/30/2014,Biomass,1155.25
5/30/2014,Coal,393259.43
5/30/2014,Gas,63701.91
5/30/2014,Gas-CC,419760.40
5/30/2014,Hydro,749.99
5/30/2014,Nuclear,88636.16
5/30/2014,Other,22.65
5/30/2014,Solar,1069.76
5/30/2014,Wind,16562.21
5/31/2014,Biomass,1222.13
5/31/2014,Coal,382971.12
5/31/2014,Gas,57466.25
5/31/2014,Gas-CC,379852.36
5/31/2014,Hydro,604.32
5/31/2014,Nuclear,88450.55
5/31/2014,Other,22.75
5/31/2014,Solar,1011.96
5/31/2014,Wind,27118.75
6/1/2014,Biomass,2909.76
6/1/2014,Coal,383288.87
6/1/2014,Gas,53363.11
6/1/2014,Gas-CC,329101.30
6/1/2014,Hydro,633.40
6/1/2014,Nuclear,91705.69
6/1/2014,Other,18.09
6/1/2014,Solar,982.84
6/1/2014,Wind,100477.50
6/2/2014,Biomass,3005.54
6/2/2014,Coal,402159.89
6/2/2014,Gas,74421.59
6/2/2014,Gas-CC,356593.08
6/2/2014,Hydro,575.18
6/2/2014,Nuclear,100192.23
6/2/2014,Other,11.73
6/2/2014,Solar,950.73
6/2/2014,Wind,126812.31
6/3/2014,Biomass,3157.12
6/3/2014,Coal,424731.88
6/3/2014,Gas,59144.02
6/3/2014,Gas-CC,349236.28
6/3/2014,Hydro,613.45
6/3/2014,Nuclear,113071.86
6/3/2014,Other,9.91
6/3/2014,Solar,886.98
6/3/2014,Wind,116343.04
6/4/2014,Biomass,3139.12
6/4/2014,Coal,393777.60
6/4/2014,Gas,63672.80
6/4/2014,Gas-CC,351477.34
6/4/2014,Hydro,854.85
6/4/2014,Nuclear,117038.69
6/4/2014,Other,13.57
6/4/2014,Solar,893.90
6/4/2014,Wind,159763.47
6/5/2014,Biomass,3159.82
6/5/2014,Coal,394447.70
6/5/2014,Gas,59670.57
6/5/2014,Gas-CC,353582.71
6/5/2014,Hydro,1058.31
6/5/2014,Nuclear,119360.43
6/5/2014,Other,20.30
6/5/2014,Solar,816.62
6/5/2014,Wind,154725.52
6/6/2014,Biomass,3081.02
6/6/2014,Coal,400749.09
6/6/2014,Gas,57878.06
6/6/2014,Gas-CC,355237.25
6/6/2014,Hydro,796.97
6/6/2014,Nuclear,120208.65
6/6/2014,Other,16.35
6/6/2014,Solar,933.06
6/6/2014,Wind,155606.66
6/7/2014,Biomass,3264.52
6/7/2014,Coal,373253.92
6/7/2014,Gas,67070.76
6/7/2014,Gas-CC,363278.79
6/7/2014,Hydro,783.91
6/7/2014,Nuclear,120487.60
6/7/2014,Other,19.59
6/7/2014,Solar,976.82
6/7/2014,Wind,133048.03
6/8/2014,Biomass,3323.58
6/8/2014,Coal,367711.62
6/8/2014,Gas,51641.80
6/8/2014,Gas-CC,349683.92
6/8/2014,Hydro,823.74
6/8/2014,Nuclear,120442.57
6/8/2014,Other,18.18
6/8/2014,Solar,717.65
6/8/2014,Wind,93661.22
6/9/2014,Biomass,3240.03
6/9/2014,Coal,365146.52
6/9/2014,Gas,47486.02
6/9/2014,Gas-CC,333276.00
6/9/2014,Hydro,760.84
6/9/2014,Nuclear,121046.38
6/9/2014,Other,17.83
6/9/2014,Solar,699.90
6/9/2014,Wind,100365.38
6/10/2014,Biomass,3147.68
6/10/2014,Coal,361684.26
6/10/2014,Gas,67207.77
6/10/2014,Gas-CC,380934.27
6/10/2014,Hydro,711.28
6/10/2014,Nuclear,121165.97
6/10/2014,Other,10.50
6/10/2014,Solar,1186.95
6/10/2014,Wind,46572.71
6/11/2014,Biomass,3219.92
6/11/2014,Coal,324404.62
6/11/2014,Gas,75405.83
6/11/2014,Gas-CC,398047.86
6/11/2014,Hydro,723.56
6/11/2014,Nuclear,121062.38
6/11/2014,Other,17.00
6/11/2014,Solar,1112.08
6/11/2014,Wind,132398.59
6/12/2014,Biomass,3168.78
6/12/2014,Coal,343282.19
6/12/2014,Gas,75345.66
6/12/2014,Gas-CC,418805.24
6/12/2014,Hydro,848.84
6/12/2014,Nuclear,120861.18
6/12/2014,Other,15.78
6/12/2014,Solar,845.35
6/12/2014,Wind,113162.83
6/13/2014,Biomass,3189.70
6/13/2014,Coal,356682.87
6/13/2014,Gas,79981.79
6/13/2014,Gas-CC,439053.83
6/13/2014,Hydro,1138.91
6/13/2014,Nuclear,120836.61
6/13/2014,Other,17.30
6/13/2014,Solar,930.13
6/13/2014,Wind,52672.95
6/14/2014,Biomass,3313.39
6/14/2014,Coal,323780.98
6/14/2014,Gas,52648.32
6/14/2014,Gas-CC,360337.23
6/14/2014,Hydro,715.30
6/14/2014,Nuclear,120803.47
6/14/2014,Other,16.91
6/14/2014,Solar,781.67
6/14/2014,Wind,150766.85
6/15/2014,Biomass,3320.97
6/15/2014,Coal,336016.72
6/15/2014,Gas,69464.36
6/15/2014,Gas-CC,356759.82
6/15/2014,Hydro,724.89
6/15/2014,Nuclear,120840.37
6/15/2014,Other,20.55
6/15/2014,Solar,951.11
6/15/2014,Wind,153054.76
6/16/2014,Biomass,3310.33
6/16/2014,Coal,337866.76
6/16/2014,Gas,70687.55
6/16/2014,Gas-CC,412981.63
6/16/2014,Hydro,759.72
6/16/2014,Nuclear,120919.02
6/16/2014,Other,13.66
6/16/2014,Solar,953.15
6/16/2014,Wind,186271.26
6/17/2014,Biomass,3322.94
6/17/2014,Coal,339479.72
6/17/2014,Gas,72231.99
6/17/2014,Gas-CC,411842.20
6/17/2014,Hydro,763.73
6/17/2014,Nuclear,120983.47
6/17/2014,Other,12.86
6/17/2014,Solar,802.09
6/17/2014,Wind,190422.23
6/18/2014,Biomass,3230.40
6/18/2014,Coal,351981.76
6/18/2014,Gas,66112.29
6/18/2014,Gas-CC,402202.64
6/18/2014,Hydro,588.40
6/18/2014,Nuclear,121009.14
6/18/2014,Other,20.49
6/18/2014,Solar,794.13
6/18/2014,Wind,162198.84
6/19/2014,Biomass,3227.79
6/19/2014,Coal,345137.52
6/19/2014,Gas,71654.75
6/19/2014,Gas-CC,394776.89
6/19/2014,Hydro,539.74
6/19/2014,Nuclear,120277.22
6/19/2014,Other,19.78
6/19/2014,Solar,636.87
6/19/2014,Wind,156882.16
6/20/2014,Biomass,2401.43
6/20/2014,Coal,358965.84
6/20/2014,Gas,84506.54
6/20/2014,Gas-CC,448632.61
6/20/2014,Hydro,774.41
6/20/2014,Nuclear,120586.07
6/20/2014,Other,19.07
6/20/2014,Solar,893.93
6/20/2014,Wind,57536.64
6/21/2014,Biomass,1288.42
6/21/2014,Coal,333981.80
6/21/2014,Gas,56038.86
6/21/2014,Gas-CC,403985.13
6/21/2014,Hydro,528.94
6/21/2014,Nuclear,120914.59
6/21/2014,Other,17.33
6/21/2014,Solar,809.14
6/21/2014,Wind,94609.83
6/22/2014,Biomass,1291.58
6/22/2014,Coal,333892.31
6/22/2014,Gas,47078.97
6/22/2014,Gas-CC,346307.99
6/22/2014,Hydro,719.25
6/22/2014,Nuclear,120962.85
6/22/2014,Other,0.30
6/22/2014,Solar,582.07
6/22/2014,Wind,103752.83
6/23/2014,Biomass,1746.37
6/23/2014,Coal,339965.40
6/23/2014,Gas,68873.52
6/23/2014,Gas-CC,399561.46
6/23/2014,Hydro,660.36
6/23/2014,Nuclear,121035.67
6/23/2014,Other,0.00
6/23/2014,Solar,853.36
6/23/2014,Wind,89390.58
6/24/2014,Biomass,3252.62
6/24/2014,Coal,359248.60
6/24/2014,Gas,58030.75
6/24/2014,Gas-CC,416083.20
6/24/2014,Hydro,572.06
6/24/2014,Nuclear,121016.37
6/24/2014,Other,0.00
6/24/2014,Solar,804.49
6/24/2014,Wind,54902.64
6/25/2014,Biomass,3229.53
6/25/2014,Coal,343806.44
6/25/2014,Gas,45339.06
6/25/2014,Gas-CC,375623.53
6/25/2014,Hydro,289.22
6/25/2014,Nuclear,121071.98
6/25/2014,Other,14.05
6/25/2014,Solar,459.11
6/25/2014,Wind,66236.15
6/26/2014,Biomass,3033.75
6/26/2014,Coal,331501.58
6/26/2014,Gas,41053.12
6/26/2014,Gas-CC,364223.43
6/26/2014,Hydro,487.33
6/26/2014,Nuclear,121189.38
6/26/2014,Other,27.58
6/26/2014,Solar,832.91
6/26/2014,Wind,123087.29
6/27/2014,Biomass,3269.56
6/27/2014,Coal,306188.25
6/27/2014,Gas,42084.19
6/27/2014,Gas-CC,348992.31
6/27/2014,Hydro,538.52
6/27/2014,Nuclear,121220.26
6/27/2014,Other,34.47
6/27/2014,Solar,829.80
6/27/2014,Wind,219449.68
6/28/2014,Biomass,3328.05
6/28/2014,Coal,308649.41
6/28/2014,Gas,35575.19
6/28/2014,Gas-CC,359777.57
6/28/2014,Hydro,363.15
6/28/2014,Nuclear,121145.31
6/28/2014,Other,106.35
6/28/2014,Solar,879.98
6/28/2014,Wind,210370.75
6/29/2014,Biomass,3329.26
6/29/2014,Coal,328228.12
6/29/2014,Gas,42960.77
6/29/2014,Gas-CC,374675.37
6/29/2014,Hydro,387.48
6/29/2014,Nuclear,121134.69
6/29/2014,Other,29.68
6/29/2014,Solar,970.39
6/29/2014,Wind,209493.26
6/30/2014,Biomass,3284.45
6/30/2014,Coal,344423.16
6/30/2014,Gas,58386.28
6/30/2014,Gas-CC,395553.62
6/30/2014,Hydro,762.89
6/30/2014,Nuclear,121127.23
6/30/2014,Other,13.31
6/30/2014,Solar,1075.82
6/30/2014,Wind,218068.24
7/1/2014,Biomass,3241.91
7/1/2014,Coal,397950.34
7/1/2014,Gas,85367.82
7/1/2014,Gas-CC,415478.83
7/1/2014,Hydro,723.82
7/1/2014,Nuclear,121091.22
7/1/2014,Other,14.37
7/1/2014,Solar,1104.25
7/1/2014,Wind,111734.17
