.draw,parameter,estimate
103,p_h2h_desantis,0.5102267524655063
103,p_multi_trump,0.45927914331025455
103,p_multi_desantis,0.3454881910191772
103,p_multi_other,0.19523266567056818
103,p_switch_trump,0.15619365806178287
103,p_switch_desantis,0.8438063419382171
104,p_h2h_trump,0.48187837585982585
104,p_h2h_desantis,0.5181216241401743
104,p_multi_trump,0.45839427704017277
104,p_multi_desantis,0.3441391391526512
104,p_multi_other,0.19746658380717613
104,p_switch_trump,0.11892695142072748
104,p_switch_desantis,0.8810730485792726
105,p_h2h_trump,0.48467826689445137
105,p_h2h_desantis,0.5153217331055486
105,p_multi_trump,0.462367532551949
105,p_multi_desantis,0.3413448845426683
105,p_multi_other,0.19628758290538265
105,p_switch_trump,0.11366350337737308
105,p_switch_desantis,0.8863364966226269
106,p_h2h_trump,0.4951859139588316
106,p_h2h_desantis,0.5048140860411685
106,p_multi_trump,0.45926479535216386
106,p_multi_desantis,0.3481082746911424
106,p_multi_other,0.1926269299566938
106,p_switch_trump,0.18648025286362352
106,p_switch_desantis,0.8135197471363764
107,p_h2h_trump,0.48327449573936415
107,p_h2h_desantis,0.5167255042606359
107,p_multi_trump,0.45337449469278185
107,p_multi_desantis,0.35206782283451465
107,p_multi_other,0.19455768247270358
107,p_switch_trump,0.15368193466622562
107,p_switch_desantis,0.8463180653337744
108,p_h2h_trump,0.4883300176508708
108,p_h2h_desantis,0.5116699823491292
108,p_multi_trump,0.4531294602786716
108,p_multi_desantis,0.35293003512549853
108,p_multi_other,0.1939405045958299
108,p_switch_trump,0.18150183452165813
108,p_switch_desantis,0.8184981654783418
109,p_h2h_trump,0.47540155165518905
109,p_h2h_desantis,0.5245984483448108
109,p_multi_trump,0.4588032257013522
109,p_multi_desantis,0.34320738292994896
109,p_multi_other,0.19798939136869873
109,p_switch_trump,0.08383442081968531
109,p_switch_desantis,0.9161655791803146
110,p_h2h_trump,0.487400767007875
110,p_h2h_desantis,0.512599232992125
110,p_multi_trump,0.45142210938413296
110,p_multi_desantis,0.35002735270638674
110,p_multi_other,0.1985505379094803
110,p_switch_trump,0.18120654822977497
110,p_switch_desantis,0.8187934517702249
111,p_h2h_trump,0.4960601289141988
111,p_h2h_desantis,0.5039398710858012
111,p_multi_trump,0.4568164030026514
111,p_multi_desantis,0.3500970006811476
111,p_multi_other,0.19308659631620104
111,p_switch_trump,0.2032441746877208
111,p_switch_desantis,0.7967558253122793
112,p_h2h_trump,0.48254192323964085
112,p_h2h_desantis,0.5174580767603592
112,p_multi_trump,0.4612945560828251
112,p_multi_desantis,0.34255882380441804
112,p_multi_other,0.1961466201127569
112,p_switch_trump,0.10832390150083371
112,p_switch_desantis,0.8916760984991662
113,p_h2h_trump,0.48818523050894824
113,p_h2h_desantis,0.5118147694910519
113,p_multi_trump,0.4675132322200767
113,p_multi_desantis,0.3373109509500116
113,p_multi_other,0.19517581682991172
113,p_switch_trump,0.10591475227121191
113,p_switch_desantis,0.8940852477287882
114,p_h2h_trump,0.49456347144806456
114,p_h2h_desantis,0.5054365285519354
114,p_multi_trump,0.4630115402073663
114,p_multi_desantis,0.3418455165434564
114,p_multi_other,0.1951429432491773
114,p_switch_trump,0.16168625273018325
114,p_switch_desantis,0.8383137472698167
115,p_h2h_trump,0.47544282245975167
115,p_h2h_desantis,0.5245571775402484
115,p_multi_trump,0.45716615646996245
115,p_multi_desantis,0.3477661424316929
115,p_multi_other,0.19506770109834468
115,p_switch_trump,0.09369396310553173
115,p_switch_desantis,0.9063060368944683
116,p_h2h_trump,0.4705454949841866
116,p_h2h_desantis,0.5294545050158135
116,p_multi_trump,0.4548918781727811
116,p_multi_desantis,0.3496430127012511
116,p_multi_other,0.1954651091259679
116,p_switch_trump,0.08008394378618994
116,p_switch_desantis,0.9199160562138101
117,p_h2h_trump,0.4912492274219859
117,p_h2h_desantis,0.508750772578014
117,p_multi_trump,0.46431660959442445
117,p_multi_desantis,0.33964999695900255
117,p_multi_other,0.196033393446573
117,p_switch_trump,0.13738790801936357
117,p_switch_desantis,0.8626120919806365
118,p_h2h_trump,0.4853672244716631
118,p_h2h_desantis,0.5146327755283369
118,p_multi_trump,0.4607221048058578
118,p_multi_desantis,0.3421960416458746
118,p_multi_other,0.19708185354826765
118,p_switch_trump,0.1250501719062097
118,p_switch_desantis,0.8749498280937903
119,p_h2h_trump,0.4857495722208619
119,p_h2h_desantis,0.5142504277791381
119,p_multi_trump,0.46071072235550425
119,p_multi_desantis,0.34307961080393967
119,p_multi_other,0.1962096668405561
119,p_switch_trump,0.12761272300464557
119,p_switch_desantis,0.8723872769953545
120,p_h2h_trump,0.48715493535336785
120,p_h2h_desantis,0.512845064646632
120,p_multi_trump,0.4572689091297617
120,p_multi_desantis,0.34491900729070896
120,p_multi_other,0.19781208357952926
120,p_switch_trump,0.15108291507172075
120,p_switch_desantis,0.8489170849282793
121,p_h2h_trump,0.48708412932799144
121,p_h2h_desantis,0.5129158706720086
121,p_multi_trump,0.4594983129486701
121,p_multi_desantis,0.344847645913641
121,p_multi_other,0.19565404113768894
121,p_switch_trump,0.14099282702731497
121,p_switch_desantis,0.859007172972685
122,p_h2h_trump,0.49211753849854534
122,p_h2h_desantis,0.5078824615014546
122,p_multi_trump,0.4586655671057116
122,p_multi_desantis,0.3501895310275564
122,p_multi_other,0.19114490186673191
122,p_switch_trump,0.17500844158614687
122,p_switch_desantis,0.8249915584138532
123,p_h2h_trump,0.4987342732854133
123,p_h2h_desantis,0.5012657267145868
123,p_multi_trump,0.4558903684689994
123,p_multi_desantis,0.35232793038962035
123,p_multi_other,0.19178170114138032
123,p_switch_trump,0.2233993366490668
123,p_switch_desantis,0.7766006633509333
124,p_h2h_trump,0.49672887791654485
124,p_h2h_desantis,0.5032711220834551
124,p_multi_trump,0.4574007501450033
124,p_multi_desantis,0.35080754090448857
124,p_multi_other,0.1917917089505082
124,p_switch_trump,0.20505645414364693
124,p_switch_desantis,0.7949435458563531
125,p_h2h_trump,0.48110456281361313
125,p_h2h_desantis,0.518895437186387
125,p_multi_trump,0.4622331852405392
125,p_multi_desantis,0.34215564923248276
125,p_multi_other,0.19561116552697808
125,p_switch_trump,0.09647392837844548
125,p_switch_desantis,0.9035260716215546
126,p_h2h_trump,0.4871965779180818
126,p_h2h_desantis,0.5128034220819181
126,p_multi_trump,0.45883556746456067
126,p_multi_desantis,0.34583068953141544
126,p_multi_other,0.1953337430040238
126,p_switch_trump,0.14519258176984243
126,p_switch_desantis,0.8548074182301575
127,p_h2h_trump,0.48011736870393307
127,p_h2h_desantis,0.5198826312960669
127,p_multi_trump,0.4587678577883767
127,p_multi_desantis,0.3459280932727699
127,p_multi_other,0.19530404893885342
127,p_switch_trump,0.10931422585222769
127,p_switch_desantis,0.8906857741477723
128,p_h2h_trump,0.4824501041931587
128,p_h2h_desantis,0.5175498958068414
128,p_multi_trump,0.46331671195703716
128,p_multi_desantis,0.33990922533334617
128,p_multi_other,0.19677406270961678
128,p_switch_trump,0.0972353366731927
128,p_switch_desantis,0.9027646633268074
129,p_h2h_trump,0.4774396343286604
129,p_h2h_desantis,0.5225603656713396
129,p_multi_trump,0.46747664882070084
129,p_multi_desantis,0.3434589394308237
129,p_multi_other,0.18906441174847546
129,p_switch_trump,0.05269625000189857
129,p_switch_desantis,0.9473037499981014
130,p_h2h_trump,0.48319109697838125
130,p_h2h_desantis,0.5168089030216187
130,p_multi_trump,0.4728553935617691
130,p_multi_desantis,0.3381919497799017
130,p_multi_other,0.18895265665832928
130,p_switch_trump,0.054699963469164364
130,p_switch_desantis,0.9453000365308357
131,p_h2h_trump,0.4743964187858457
131,p_h2h_desantis,0.5256035812141544
131,p_multi_trump,0.4481098709449375
131,p_multi_desantis,0.35077175436082125
131,p_multi_other,0.20111837469424135
131,p_switch_trump,0.1307018708801293
131,p_switch_desantis,0.8692981291198707
132,p_h2h_trump,0.4795469470214756
132,p_h2h_desantis,0.5204530529785244
132,p_multi_trump,0.45070052425290885
132,p_multi_desantis,0.35119884430021026
132,p_multi_other,0.19810063144688086
132,p_switch_trump,0.14561499656956758
132,p_switch_desantis,0.8543850034304323
133,p_h2h_trump,0.502089594157775
133,p_h2h_desantis,0.4979104058422249
133,p_multi_trump,0.46148405320114433
133,p_multi_desantis,0.34423009205399524
133,p_multi_other,0.19428585474486032
133,p_switch_trump,0.2089989567689041
133,p_switch_desantis,0.7910010432310959
134,p_h2h_trump,0.4758899254161808
134,p_h2h_desantis,0.5241100745838192
134,p_multi_trump,0.45924968589793236
134,p_multi_desantis,0.353351373439665
134,p_multi_other,0.1873989406624026
134,p_switch_trump,0.08879580353778872
134,p_switch_desantis,0.9112041964622112
135,p_h2h_trump,0.49257658695836243
135,p_h2h_desantis,0.5074234130416377
135,p_multi_trump,0.46668125678006805
135,p_multi_desantis,0.3446245381831948
135,p_multi_other,0.18869420503673728
135,p_switch_trump,0.13723436908543515
135,p_switch_desantis,0.8627656309145648
136,p_h2h_trump,0.4922043898405848
136,p_h2h_desantis,0.5077956101594151
136,p_multi_trump,0.46451416740266893
136,p_multi_desantis,0.3424982218421218
136,p_multi_other,0.1929876107552092
136,p_switch_trump,0.1434818656470073
136,p_switch_desantis,0.8565181343529926
137,p_h2h_trump,0.4774313869908358
137,p_h2h_desantis,0.5225686130091641
137,p_multi_trump,0.4537707550666964
137,p_multi_desantis,0.34505875059152546
137,p_multi_other,0.2011704943417781
137,p_switch_trump,0.11761482220121831
137,p_switch_desantis,0.8823851777987817
138,p_h2h_trump,0.49459502791132265
138,p_h2h_desantis,0.5054049720886773
138,p_multi_trump,0.459645097144611
138,p_multi_desantis,0.3378487330127248
138,p_multi_other,0.20250616984266426
138,p_switch_trump,0.17258699225740015
138,p_switch_desantis,0.8274130077425997
139,p_h2h_trump,0.47726278947287337
139,p_h2h_desantis,0.5227372105271266
139,p_multi_trump,0.4548956722039482
139,p_multi_desantis,0.3437879231028162
139,p_multi_other,0.20131640469323558
139,p_switch_trump,0.11110429526599176
139,p_switch_desantis,0.8888957047340083
140,p_h2h_trump,0.4984512184577098
140,p_h2h_desantis,0.5015487815422903
140,p_multi_trump,0.45680637175138117
140,p_multi_desantis,0.3410692191879106
140,p_multi_other,0.20212440906070828
140,p_switch_trump,0.20603571285554395
140,p_switch_desantis,0.793964287144456
141,p_h2h_trump,0.49113270547448373
141,p_h2h_desantis,0.5088672945255163
141,p_multi_trump,0.46999682068907367
141,p_multi_desantis,0.335405662205244
141,p_multi_other,0.19459751710568238
141,p_switch_trump,0.10861333227561977
141,p_switch_desantis,0.8913866677243802
142,p_h2h_trump,0.49100400742952
142,p_h2h_desantis,0.5089959925704799
142,p_multi_trump,0.46316214267885564
142,p_multi_desantis,0.34189518173278827
142,p_multi_other,0.19494267558835607
142,p_switch_trump,0.14282077880912888
142,p_switch_desantis,0.857179221190871
143,p_h2h_trump,0.49263770591228184
143,p_h2h_desantis,0.5073622940877183
143,p_multi_trump,0.464833545885429
143,p_multi_desantis,0.34306987208383233
143,p_multi_other,0.19209658203073876
143,p_switch_trump,0.14474052444308277
143,p_switch_desantis,0.8552594755569173
144,p_h2h_trump,0.49023277513151725
144,p_h2h_desantis,0.5097672248684828
144,p_multi_trump,0.46491621707173525
144,p_multi_desantis,0.3449057318756678
144,p_multi_other,0.190178051052597
144,p_switch_trump,0.13312029395432318
144,p_switch_desantis,0.8668797060456768
145,p_h2h_trump,0.49361026973631983
145,p_h2h_desantis,0.5063897302636801
145,p_multi_trump,0.46766181024207804
145,p_multi_desantis,0.3431513918081344
145,p_multi_other,0.18918679794978743
145,p_switch_trump,0.13715787663539217
145,p_switch_desantis,0.8628421233646077
146,p_h2h_trump,0.48250352437736754
146,p_h2h_desantis,0.5174964756226323
146,p_multi_trump,0.4632651204626938
146,p_multi_desantis,0.34743709908145975
146,p_multi_other,0.1892977804558464
146,p_switch_trump,0.1016303723601298
146,p_switch_desantis,0.8983696276398702
147,p_h2h_trump,0.47581607486117355
147,p_h2h_desantis,0.5241839251388264
147,p_multi_trump,0.4599112945736357
147,p_multi_desantis,0.3480399953708441
147,p_multi_other,0.1920487100555201
147,p_switch_trump,0.08281638696214022
147,p_switch_desantis,0.9171836130378599
148,p_h2h_trump,0.4886522658419695
148,p_h2h_desantis,0.5113477341580306
148,p_multi_trump,0.46679578520719206
148,p_multi_desantis,0.3430043911547447
148,p_multi_other,0.19019982363806331
148,p_switch_trump,0.11491325394900877
148,p_switch_desantis,0.8850867460509914
149,p_h2h_trump,0.4906295847757778
149,p_h2h_desantis,0.5093704152242222
149,p_multi_trump,0.4546321925427843
149,p_multi_desantis,0.352531495365624
149,p_multi_other,0.19283631209159174
149,p_switch_trump,0.18667330775282479
149,p_switch_desantis,0.8133266922471752
150,p_h2h_trump,0.4902778964487172
150,p_h2h_desantis,0.5097221035512828
150,p_multi_trump,0.46148044905705515
150,p_multi_desantis,0.3444258488729932
150,p_multi_other,0.19409370206995166
150,p_switch_trump,0.14836878829424052
150,p_switch_desantis,0.8516312117057594
151,p_h2h_trump,0.477760810262775
151,p_h2h_desantis,0.5222391897372249
151,p_multi_trump,0.4597652767360593
151,p_multi_desantis,0.3448886926282464
151,p_multi_other,0.19534603063569422
151,p_switch_trump,0.09212131655890157
151,p_switch_desantis,0.9078786834410983
152,p_h2h_trump,0.4880444346231605
152,p_h2h_desantis,0.5119555653768394
152,p_multi_trump,0.4615395252271045
152,p_multi_desantis,0.3410470833027462
152,p_multi_other,0.1974133914701492
152,p_switch_trump,0.1342609495671613
152,p_switch_desantis,0.8657390504328386
153,p_h2h_trump,0.4894916976970969
153,p_h2h_desantis,0.5105083023029033
153,p_multi_trump,0.45896479390650724
153,p_multi_desantis,0.34437349682152635
153,p_multi_other,0.19666170927196658
153,p_switch_trump,0.15522545748025346
153,p_switch_desantis,0.8447745425197466
154,p_h2h_trump,0.48709562384691457
154,p_h2h_desantis,0.5129043761530855
154,p_multi_trump,0.4583682341899936
154,p_multi_desantis,0.3396905616788164
154,p_multi_other,0.20194120413119002
154,p_switch_trump,0.1422562066048608
154,p_switch_desantis,0.8577437933951391
155,p_h2h_trump,0.48524771199874356
155,p_h2h_desantis,0.5147522880012565
155,p_multi_trump,0.45549989630003324
155,p_multi_desantis,0.3422294867900334
155,p_multi_other,0.20227061690993345
155,p_switch_trump,0.14706938730481237
155,p_switch_desantis,0.8529306126951877
156,p_h2h_trump,0.4800362372705178
156,p_h2h_desantis,0.5199637627294822
156,p_multi_trump,0.4543111963952812
156,p_multi_desantis,0.3499758007717047
156,p_multi_other,0.1957130028330141
156,p_switch_trump,0.13144267628035755
156,p_switch_desantis,0.8685573237196424
157,p_h2h_trump,0.49755345850905086
157,p_h2h_desantis,0.50244654149094925
157,p_multi_trump,0.466040242257199
157,p_multi_desantis,0.33963584286141313
157,p_multi_other,0.19432391488138798
157,p_switch_trump,0.16216849208234108
157,p_switch_desantis,0.8378315079176589
158,p_h2h_trump,0.48828345966450726
158,p_h2h_desantis,0.5117165403354927
158,p_multi_trump,0.4592326389098327
158,p_multi_desantis,0.34651458489747095
158,p_multi_other,0.1942527761926964
158,p_switch_trump,0.14955163742862815
158,p_switch_desantis,0.8504483625713719
159,p_h2h_trump,0.4864827279681285
159,p_h2h_desantis,0.5135172720318716
159,p_multi_trump,0.4640887474703562
159,p_multi_desantis,0.34699327783475653
159,p_multi_other,0.18891797469488736
159,p_switch_trump,0.11853811440621126
159,p_switch_desantis,0.8814618855937888
160,p_h2h_trump,0.4889413176772308
160,p_h2h_desantis,0.5110586823227692
160,p_multi_trump,0.45992665538606436
160,p_multi_desantis,0.35303600957410575
160,p_multi_other,0.18703733503982994
160,p_switch_trump,0.15512765023618277
160,p_switch_desantis,0.8448723497638173
161,p_h2h_trump,0.4889137113918073
161,p_h2h_desantis,0.5110862886081927
161,p_multi_trump,0.4589058724842157
161,p_multi_desantis,0.3538234351907293
161,p_multi_other,0.187270692325055
161,p_switch_trump,0.16023777418148005
161,p_switch_desantis,0.83976222581852
162,p_h2h_trump,0.4903313302452325
162,p_h2h_desantis,0.5096686697547674
162,p_multi_trump,0.45916109339845457
162,p_multi_desantis,0.3537314218882099
162,p_multi_other,0.18710748471333555
162,p_switch_trump,0.166590005175546
162,p_switch_desantis,0.833409994824454
163,p_h2h_trump,0.49653813205315894
163,p_h2h_desantis,0.503461867946841
163,p_multi_trump,0.4620996701762493
163,p_multi_desantis,0.35034521956948816
163,p_multi_other,0.18755511025426247
163,p_switch_trump,0.1836178274760016
163,p_switch_desantis,0.8163821725239984
164,p_h2h_trump,0.47997745656331775
164,p_h2h_desantis,0.5200225434366823
164,p_multi_trump,0.46261444403789503
164,p_multi_desantis,0.3465162341505714
164,p_multi_other,0.19086932181153368
164,p_switch_trump,0.09096806317867648
164,p_switch_desantis,0.9090319368213234
165,p_h2h_trump,0.4946009509670074
165,p_h2h_desantis,0.5053990490329927
165,p_multi_trump,0.461289862333524
165,p_multi_desantis,0.34314196914000067
165,p_multi_other,0.1955681685264754
165,p_switch_trump,0.1703298081915302
165,p_switch_desantis,0.8296701918084698
166,p_h2h_trump,0.4890611188342707
166,p_h2h_desantis,0.5109388811657294
166,p_multi_trump,0.46427132098652063
166,p_multi_desantis,0.3405497336935037
166,p_multi_other,0.1951789453199757
166,p_switch_trump,0.12701061483404247
166,p_switch_desantis,0.8729893851659576
167,p_h2h_trump,0.48643790642147144
167,p_h2h_desantis,0.5135620935785284
167,p_multi_trump,0.4556961125671117
167,p_multi_desantis,0.34749884281478327
167,p_multi_other,0.19680504461810502
167,p_switch_trump,0.15620429808602432
167,p_switch_desantis,0.8437957019139756
168,p_h2h_trump,0.4760903112781897
168,p_h2h_desantis,0.5239096887218104
168,p_multi_trump,0.4623538496429473
168,p_multi_desantis,0.3438660570473858
168,p_multi_other,0.19378009330966695
168,p_switch_trump,0.07088685633612048
168,p_switch_desantis,0.9291131436638794
169,p_h2h_trump,0.47903924079911436
169,p_h2h_desantis,0.5209607592008856
169,p_multi_trump,0.4667520334401993
169,p_multi_desantis,0.3428186062689877
169,p_multi_other,0.19042936029081306
169,p_switch_trump,0.06452370233324711
169,p_switch_desantis,0.9354762976667528
170,p_h2h_trump,0.49140531662420733
170,p_h2h_desantis,0.5085946833757926
170,p_multi_trump,0.4605550826041978
170,p_multi_desantis,0.34656527678722293
170,p_multi_other,0.1928796406085792
170,p_switch_trump,0.1599455179544612
170,p_switch_desantis,0.8400544820455388
171,p_h2h_trump,0.4825958517759043
171,p_h2h_desantis,0.5174041482240958
171,p_multi_trump,0.45771640001563524
